year,state,totVotes,demVotes,demPct,demEV,gopVotes,gopPct,gopEV,VEP,VAP,pctNonCit,prison,probation,parole,felon,turntE,turntA,demPres,demVice,gopPres,gopVice,demPresBorn,demViceBorn,gopPresBorn,gopViceBorn,ageAll,age4,age17,age24,age44,age64,ageOld,ageMed,gsp,pop,white,black,native,asian,pacific,mult
2000,Texas,6407637,2433746,38,0,3799639,59.3,32,13033081,15138468,0.114,166719,441848,111719,499362,0.491644071,0.423268524,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
2000,Utah,770754,203053,26.3,0,515096,66.8,5,1431668,1534950,0.061,5632,0,0,5632,0.538360849,0.502136226,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
2000,Vermont,294308,149022,50.6,3,119775,40.7,0,459174,463503,0.02,0,0,0,0,0.640950925,0.634964606,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
2000,Virginia,2739447,1217290,44.4,0,1437490,52.5,13,5069265,5389008,0.056,30168,33955,5148,52294,0.540403195,0.508339754,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
2000,Washington,2487433,1247652,50.2,11,1108864,44.6,0,4098044,4419907,0.069,14915,154466,160,92308,0.60698055,0.562779488,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
2000,West Virginia,648124,295497,45.6,0,336475,51.9,5,1390365,1405021,0.006,3856,6216,1112,8076,0.466153852,0.461291326,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
2000,Wisconsin,2598607,1242987,47.8,11,1237279,47.6,0,3842044,4016401,0.024,20612,53242,9923,57156,0.676360552,0.646998893,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
2000,Wyoming,218351,60481,27.7,0,147947,67.8,3,361078,366639,0.015,1680,4115,514,4252,0.604719756,0.595547664,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
2000,Totals,105396627,50455156,47.9,271,50992335,48.4,266,194331436,210623408,0.077,1377013,2339388,536039,3082746,0.542355005,0.500403198,"Albert Gore, Jr.",Joseph Lieberman,George W. Bush,Richard Cheney,Dist. of Col.,Connecticut,Connecticut,Nebraska,,,,,,,,,,,,,,,,
1996,Alabama,1534349,662165,43.2,0,769044,50.1,9,3144249,3227688,0.012,21760,37865,4966,45659,0.487985843,0.475370916,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Alaska,241620,80380,33.3,0,122746,50.8,3,404180,423702,0.031,3716,3999,642,6358,0.597802959,0.570259286,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Arizona,1404405,653288,46.5,8,622073,44.3,0,3079908,3414380,0.084,22493,40607,3785,46582,0.45598927,0.41132065,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Arkansas,884262,475171,53.7,6,325416,36.8,0,1844689,1903094,0.016,9407,25178,5459,27455,0.479355599,0.464644416,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,California,10019484,5119835,51.1,54,3828380,38.2,0,18644593,23076427,0.181,146049,0,99578,245627,0.537393549,0.434186974,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Colorado,1510704,671152,44.4,0,691848,45.8,8,2770252,2939929,0.052,12483,0,3294,15777,0.545330894,0.513857307,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Connecticut,1392614,735740,52.8,8,483109,34.7,0,2337160,2528212,0.058,15007,55978,1083,44079,0.595857365,0.550829598,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Delaware,270845,140355,51.8,3,99062,36.6,0,528630,559598,0.03,5110,16528,591,13965,0.512352685,0.483999228,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Dist. of Col.,185726,158220,85.2,3,17339,9.3,0,398839,450182,0.093,9376,0,0,9376,0.465666597,0.412557588,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Florida,5303794,2546870,48,25,2244536,42.3,0,10219294,11509122,0.095,63763,237117,9243,191565,0.518998083,0.460833937,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Georgia,2299071,1053849,45.8,0,1080843,47,13,5181708,5555577,0.044,35139,143457,21146,128014,0.443689803,0.413831183,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Hawaii,360120,205012,56.9,4,113943,31.6,0,820055,895753,0.08,4011,0,0,4011,0.439141277,0.40203047,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Idaho,491719,165443,33.6,0,256595,52.2,4,825329,856420,0.032,3832,0,0,3832,0.595785438,0.574156372,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Illinois,4311391,2341744,54.3,22,1587021,36.8,0,8215662,8927254,0.075,38852,0,0,38852,0.524777066,0.482947052,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Indiana,2135431,887424,41.6,0,1006693,47.1,12,4302745,4397367,0.018,16960,0,0,16960,0.49629504,0.485615824,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Iowa,1234075,620258,50.3,7,492644,39.9,0,2098332,2154320,0.018,6342,15386,2200,16235,0.588121899,0.572837369,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Kansas,1074300,387659,36.1,0,583245,54.3,6,1856507,1922601,0.03,7756,0,0,7756,0.578667358,0.558774285,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Kentucky,1388708,636614,45.8,8,623283,44.9,0,2880808,2938362,0.012,12910,11689,4621,23376,0.482055035,0.472612973,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Louisiana,1783959,927837,52,9,712586,39.9,0,3087693,3163302,0.015,26776,0,0,26776,0.57776437,0.56395469,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Maine,605897,312788,51.6,4,186378,30.8,0,929970,944106,0.015,0,0,0,0,0.651523167,0.641767979,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Maryland,1780870,966207,54.3,10,681530,38.3,0,3530148,3817454,0.056,22050,70553,16246,73573,0.5044746,0.466507259,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Massachusetts,2556786,1571763,61.5,12,718107,28.1,0,4385268,4723380,0.072,0,0,0,0,0.583039851,0.54130432,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Michigan,3848844,1989653,51.7,18,1481212,38.5,0,6954059,7201527,0.028,42349,0,0,42349,0.553467263,0.534448319,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Minnesota,2192640,1120438,51.1,10,766476,35,0,3319509,3473117,0.029,5158,90202,2377,52636,0.660531422,0.631317632,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Mississippi,893857,394022,44.1,0,439838,49.2,7,1949309,1986327,0.008,13859,10376,1326,20373,0.458550697,0.450004959,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Missouri,2158065,1025935,47.5,11,890016,41.2,0,3919885,4035666,0.015,22003,42386,13087,56283,0.550542937,0.534748168,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Montana,407261,167922,41.3,0,179652,44.1,3,645052,652991,0.009,2293,0,0,2293,0.631361503,0.623685472,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Nebraska,677415,236761,35,0,363467,53.7,5,1188034,1230047,0.025,3287,14363,688,11157,0.570198328,0.550722859,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Nevada,464279,203974,43.9,4,199244,42.9,0,1134065,1271617,0.095,8439,9760,3216,16535,0.409393641,0.365109148,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,New Hampshire,499175,246214,49.3,4,196532,39.4,0,855287,878569,0.024,2062,0,0,2062,0.583634499,0.568168237,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,New Jersey,3075807,1652329,53.7,15,1103078,35.9,0,5456334,6152216,0.096,27490,125881,14545,104976,0.563713108,0.499951075,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,New Mexico,556074,273495,49.2,5,232751,41.9,0,1172262,1249597,0.053,4724,8903,1426,10602,0.474359827,0.445002669,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,New York,6316129,3756177,59.5,33,1933492,30.6,0,12175850,13942462,0.118,69709,0,57137,126846,0.518742347,0.453013894,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,North Carolina,2515807,1107849,44,0,1225938,48.7,14,5435970,5717844,0.033,30647,102483,12358,94247,0.462807374,0.439992242,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,North Dakota,266411,106905,40.1,0,125050,46.9,3,475898,481497,0.01,722,0,0,722,0.559806933,0.553297321,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Ohio,4534434,2148222,47.4,21,1859883,41,0,8185999,8366250,0.015,46174,0,6331,52505,0.55392555,0.541991215,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Oklahoma,1206713,488105,40.4,0,582315,48.3,8,2368311,2461718,0.023,19593,28090,2159,35797,0.50952472,0.490191403,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Oregon,1377760,649641,47.2,7,538152,39.1,0,2309051,2445442,0.052,8661,0,0,8661,0.596678029,0.563399173,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Pennsylvania,4506118,2215819,49.2,23,1801169,40,0,9063470,9283893,0.02,34537,0,0,34537,0.497173599,0.485369446,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Rhode Island,390284,233050,59.7,4,104683,26.8,0,717041,781307,0.064,3271,20446,573,14067,0.544298025,0.499527075,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,South Carolina,1151689,506283,44,0,573458,49.8,8,2731064,2825088,0.017,20446,42417,5036,46691,0.421699748,0.407664823,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,South Dakota,323826,139333,43,0,150543,46.5,3,529793,537038,0.01,2063,0,0,2063,0.611231179,0.602985264,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Tennessee,1894105,909146,48,11,863530,45.6,0,3984092,4094014,0.016,15626,37002,8934,43061,0.475416983,0.462652302,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Texas,5611644,2459683,43.8,0,2736167,48.8,32,12072149,13887542,0.098,132383,429329,112594,459642,0.464842175,0.404077554,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Utah,665629,221633,33.3,0,361911,54.4,5,1326919,1394017,0.048,0,0,0,0,0.501634991,0.477489873,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Vermont,258449,137894,53.4,3,80352,31.1,0,435687,443874,0.018,0,0,0,0,0.593198787,0.582257578,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Virginia,2416642,1091060,45.1,0,1138350,47.1,13,4811632,5106297,0.047,27655,29620,9918,52383,0.502249964,0.473267027,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Washington,2253837,1123323,49.8,11,840712,37.3,0,3829308,4147127,0.058,12527,125780,560,75977,0.588575534,0.543469491,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,West Virginia,636459,327812,51.5,5,233946,36.8,0,1386621,1400343,0.005,2749,5669,869,6453,0.458999972,0.454502218,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Wisconsin,2196169,1071971,48.8,11,845029,38.5,0,3763240,3886906,0.02,12991,47292,8222,44859,0.583584624,0.565017266,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Wyoming,211571,77934,36.8,0,105388,49.8,3,345112,353354,0.013,1499,3432,364,3579,0.613050256,0.598750828,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1996,Totals,96277223,47402357,49.2,379,39198755,40.7,159,186347044,200015917,0.068,1162253,1865990,491165,2586413,0.516655488,0.481347807,William J. Clinton,"Albert Gore, Jr.",Robert Dole,Jack Kemp,Arkansas,Dist. of Col.,Kansas,California,,,,,,,,,,,,,,,,
1992,Alabama,1688060,690080,40.9,0,804283,47.6,9,3030549,3096959,0.009,17453,31188,6934,39981,0.557014587,0.54507018,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Alaska,258506,78294,30.3,0,102000,39.5,3,389898,406653,0.029,2865,3014,710,5082,0.6630093,0.635691855,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Arizona,1486975,543050,36.5,0,572086,38.5,8,2671933,2897181,0.065,16477,34647,3588,37389,0.556516574,0.513248913,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Arkansas,950653,505823,53.2,6,337324,35.5,0,1751083,1789420,0.01,8285,16448,3460,19969,0.542894312,0.531263203,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,California,11131721,5121325,46,54,3630574,32.6,0,18460157,22573381,0.173,109496,0,87725,197221,0.603013344,0.493134856,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Colorado,1569180,629681,40.1,8,562850,35.9,0,2494998,2602217,0.037,8997,0,2634,11631,0.628930364,0.603016582,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Connecticut,1616332,682318,42.2,8,578313,35.8,0,2356937,2521774,0.051,11403,48567,483,36170,0.685776497,0.640950379,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Delaware,289735,126054,43.5,3,102313,35.3,0,499266,523661,0.022,4062,14887,1120,12626,0.580321913,0.553287337,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Dist. of Col.,227572,192619,84.6,3,20698,9.1,0,427102,477564,0.083,10845,0,0,10845,0.532828224,0.476526706,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Florida,5314392,2072698,39,0,2173310,40.9,25,9506230,10591116,0.087,48302,200471,14021,162559,0.55904307,0.501778283,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Georgia,2321125,1008966,43.5,13,995252,42.9,0,4766958,5037354,0.029,25290,153154,23020,124887,0.486919541,0.460782585,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Hawaii,372842,179310,48.1,4,136822,36.7,0,795148,866114,0.079,2926,0,0,2926,0.468896356,0.430476819,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Idaho,482142,137013,28.4,0,202645,42,4,734855,756119,0.025,2256,0,0,2256,0.656104946,0.637653597,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Illinois,5050157,2453350,48.6,22,1734096,34.3,0,8113900,8688184,0.062,31640,0,0,31640,0.62240809,0.581267271,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Indiana,2305871,848420,36.8,0,989375,42.9,12,4162678,4230602,0.013,13945,0,0,13945,0.553939315,0.545045599,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Iowa,1354607,586353,43.3,7,504891,37.3,0,2057690,2098809,0.013,4518,14084,2065,13625,0.658314421,0.645416996,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Kansas,1157335,390434,33.7,0,449951,38.9,6,1810750,1857444,0.022,6028,0,0,6028,0.639146762,0.62307935,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Kentucky,1492900,665104,44.6,8,617178,41.3,0,2772600,2814763,0.008,10364,10750,3684,19423,0.538447666,0.530382132,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Louisiana,1790017,815971,45.6,9,733386,41,0,2997301,3063068,0.015,20980,0,0,20980,0.597209623,0.584386961,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Maine,679499,263420,38.8,4,206504,30.4,0,915082,928998,0.015,0,0,0,0,0.742555312,0.731432145,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Maryland,1985046,988571,49.8,10,707094,35.6,0,3440015,3695298,0.049,19977,82948,13058,74509,0.57704574,0.537181575,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Massachusetts,2773700,1318662,47.5,12,805049,29,0,4346897,4640629,0.063,0,0,0,0,0.638087353,0.597699148,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Michigan,4274673,1871182,43.8,18,1554940,36.4,0,6786593,6990822,0.024,39113,0,0,39113,0.629870246,0.611469295,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Minnesota,2347948,1020997,43.5,10,747841,31.9,0,3187255,3298080,0.021,3822,72938,1901,42192,0.73666776,0.711913598,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Mississippi,981793,400258,40.8,0,487793,49.7,7,1854797,1882100,0.006,8905,8031,2357,15278,0.52932639,0.521647628,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Missouri,2391565,1053873,44.1,11,811159,33.9,0,3792675,3880005,0.011,16195,32692,11671,44212,0.630574726,0.616381938,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Montana,410611,154507,37.6,3,144207,35.1,0,593345,599859,0.008,1548,0,0,1548,0.692027404,0.684512527,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Nebraska,737546,216864,29.4,0,343678,46.6,5,1149525,1178965,0.016,2514,15386,697,10904,0.64160936,0.625587698,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Nevada,506318,189148,37.4,4,175828,34.7,0,940066,1028056,0.072,6049,8533,3246,13562,0.538598354,0.492500409,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,New Hampshire,537943,209040,38.9,4,202484,37.6,0,814160,833997,0.022,1777,0,0,1777,0.660733762,0.645017908,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,New Jersey,3343594,1436206,43,15,1356865,40.6,0,5398559,6000364,0.081,22653,108093,36120,112820,0.619349349,0.557231861,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,New Mexico,569986,261617,45.9,5,212824,37.3,0,1073421,1131081,0.044,3271,6921,1331,8063,0.530999487,0.503930311,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,New York,6926925,3444450,49.7,33,2346649,33.9,0,12227775,13799670,0.106,61736,0,50004,111740,0.566491042,0.50196309,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,North Carolina,2611850,1114042,42.7,0,1134661,43.4,14,5077494,5259564,0.02,20454,86371,14415,78055,0.514397457,0.496590592,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,North Dakota,308133,99168,32.2,0,136244,44.2,3,462631,467130,0.009,477,0,0,477,0.666044861,0.659630082,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Ohio,4939967,1984942,40.2,21,1894310,38.3,0,8063595,8208502,0.013,38378,0,0,38378,0.612625882,0.601811025,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
1992,Oklahoma,1390359,473066,34,0,592929,42.6,8,2293931,2366029,0.018,14821,25902,2758,30530,0.606103235,0.587633964,William J. Clinton,"Albert Gore, Jr.",George Bush,Dan Quayle,Arkansas,Dist. of Col.,Massachusetts,Indiana,,,,,,,,,,,,,,,,
